Departure_Station,Destination_Station,Departure_code,Destination_code,Adult/Full Fare Tickets,"Senior, Charity, Companion and New Taipei City Children",Taipei City Children,Distance
中正紀念堂,古亭,G10-R08,G09;O05,20,8,12,1.17
中正紀念堂,中正紀念堂,G10-R08,G10;R08,20,8,12,1
中正紀念堂,小南門,G10-R08,G11,20,8,12,1
中正紀念堂,頂溪,G10-R08,O04,20,8,12,1
中正紀念堂,永安市場,G10-R08,O03,20,8,12,1
中正紀念堂,景安,G10-R08,Y11;O02,25,10,15,1
中正紀念堂,南勢角,G10-R08,O01,25,10,15,1
中正紀念堂,台大醫院,G10-R08,R09,20,8,12,1
中正紀念堂,台北車站,G10-R08,BL12;R10,20,8,12,1.58
中正紀念堂,台北車站,G10-R08,BL12;R10,20,8,12,1.58
中正紀念堂,中山,G10-R08,G14;R11,20,8,12,2.21
中正紀念堂,雙連,G10-R08,R12,20,8,12,1
中正紀念堂,民權西路,G10-R08,O11;R13,20,8,12,3.32
中正紀念堂,圓山,G10-R08,R14,20,8,12,1
中正紀念堂,劍潭,G10-R08,R15,25,10,15,1
中正紀念堂,士林,G10-R08,R16,25,10,15,1
中正紀念堂,芝山,G10-R08,R17,30,12,18,1
中正紀念堂,明德,G10-R08,R18,30,12,18,1
中正紀念堂,石牌,G10-R08,R19,30,12,18,1
中正紀念堂,唭哩岸,G10-R08,R20,30,12,18,1
中正紀念堂,奇岩,G10-R08,R21,35,14,21,1
中正紀念堂,北投,G10-R08,R22,35,14,21,1
中正紀念堂,新北投,G10-R08,R22A,35,14,21,1
中正紀念堂,復興崗,G10-R08,R23,40,16,24,1
中正紀念堂,忠義,G10-R08,R24,40,16,24,1
中正紀念堂,關渡,G10-R08,R25,40,16,24,1
中正紀念堂,竹圍,G10-R08,R26,45,18,27,1
中正紀念堂,紅樹林,G10-R08,R27,50,20,30,1
中正紀念堂,淡水,G10-R08,R28,50,20,30,1
中正紀念堂,頂埔,G10-R08,BL01,40,16,24,1
中正紀念堂,永寧,G10-R08,BL02,40,16,24,1
中正紀念堂,土城,G10-R08,BL03,35,14,21,1
中正紀念堂,海山,G10-R08,BL04,35,14,21,1
中正紀念堂,亞東醫院,G10-R08,BL05,30,12,18,1
中正紀念堂,府中,G10-R08,BL06,30,12,18,1
中正紀念堂,板橋,G10-R08,BL07;Y16,30,12,18,1
中正紀念堂,新埔,G10-R08,BL08,25,10,15,1
中正紀念堂,江子翠,G10-R08,BL09,25,10,15,1
中正紀念堂,龍山寺,G10-R08,BL10,20,8,12,1
中正紀念堂,西門,G10-R08,BL11;G12,20,8,12,1.58
中正紀念堂,善導寺,G10-R08,BL13,20,8,12,1
中正紀念堂,忠孝新生,G10-R08,BL14;O07,20,8,12,1
中正紀念堂,忠孝復興,G10-R08,BL15;BR10,20,8,12,1
中正紀念堂,忠孝敦化,G10-R08,BL16,20,8,12,1
中正紀念堂,國父紀念館,G10-R08,BL17,25,10,15,1
中正紀念堂,市政府,G10-R08,BL18,25,10,15,1
中正紀念堂,永春,G10-R08,BL19,25,10,15,1
中正紀念堂,後山埤,G10-R08,BL20,25,10,15,1
中正紀念堂,昆陽,G10-R08,BL21,30,12,18,1
中正紀念堂,南港,G10-R08,BL22,30,12,18,1
中正紀念堂,南港展覽館,G10-R08,BL23;BR24,35,14,21,1
中正紀念堂,象山,G10-R08,R02,25,10,15,1
中正紀念堂,世貿中心,G10-R08,R03,20,8,12,1
中正紀念堂,信義安和,G10-R08,R04,20,8,12,1
中正紀念堂,大安,G10-R08,R05;BR09,20,8,12,2.66
中正紀念堂,大安森林公園,G10-R08,R06,20,8,12,1
中正紀念堂,北門,G10-R08,G13,20,8,12,1
中正紀念堂,中山,G10-R08,G14;R11,20,8,12,2.21
中正紀念堂,松江南京,G10-R08,G15;O08,20,8,12,4.93
中正紀念堂,南京復興,G10-R08,G16;BR11,20,8,12,6.01
中正紀念堂,台北小巨蛋,G10-R08,G17,25,10,15,1
中正紀念堂,南京三民,G10-R08,G18,25,10,15,1
中正紀念堂,松山,G10-R08,G19,30,12,18,1
中正紀念堂,輔大,G10-R08,O19,35,14,21,1
中正紀念堂,新莊,G10-R08,O18,30,12,18,1
中正紀念堂,頭前庄,G10-R08,O17;Y18,30,12,18,1
中正紀念堂,先嗇宮,G10-R08,O16,30,12,18,1
中正紀念堂,三重,G10-R08,O15,25,10,15,1
中正紀念堂,菜寮,G10-R08,O14,25,10,15,1
中正紀念堂,台北橋,G10-R08,O13,25,10,15,1
中正紀念堂,大橋頭,G10-R08,O21,20,8,12,1
中正紀念堂,民權西路,G10-R08,O11;R13,20,8,12,3.32
中正紀念堂,中山國小,G10-R08,O10,20,8,12,1
中正紀念堂,行天宮,G10-R08,O09,20,8,12,1
中正紀念堂,松江南京,G10-R08,G15;O08,20,8,12,4.93
中正紀念堂,忠孝新生,G10-R08,BL14;O07,20,8,12,1
中正紀念堂,東門,G10-R08,R07;O06,20,8,12,1.2
中正紀念堂,蘆洲,G10-R08,O54,30,12,18,1
中正紀念堂,三民高中,G10-R08,O53,30,12,18,1
中正紀念堂,徐匯中學,G10-R08,O52,25,10,15,1
中正紀念堂,三和國中,G10-R08,O51,25,10,15,1
中正紀念堂,三重國小,G10-R08,O50,25,10,15,1
中正紀念堂,迴龍,G10-R08,O21,35,14,21,1
中正紀念堂,丹鳳,G10-R08,O20,35,14,21,1
中正紀念堂,大坪林,G10-R08,Y07;G04,25,10,15,6.49
中正紀念堂,十四張,G10-R08,Y08,30,12,18,1
中正紀念堂,秀朗橋,G10-R08,Y09,25,10,15,1
中正紀念堂,景平,G10-R08,Y10,25,10,15,1
中正紀念堂,景安,G10-R08,Y11;O02,25,10,15,1
中正紀念堂,中和,G10-R08,Y12,25,10,15,1
中正紀念堂,橋和,G10-R08,Y13,25,10,15,1
中正紀念堂,中原,G10-R08,Y14,30,12,18,1
中正紀念堂,板新,G10-R08,Y15,30,12,18,1
中正紀念堂,板橋,G10-R08,BL07;Y16,30,12,18,1
中正紀念堂,新埔民生,G10-R08,Y17,25,10,15,1
中正紀念堂,頭前庄,G10-R08,O17;Y18,30,12,18,1
中正紀念堂,幸福站,G10-R08,Y19,30,12,18,1
中正紀念堂,新北產業園區站,G10-R08,Y20,30,12,18,1
小南門,松山機場,G11,BR13,25,10,15,1
小南門,中山國中,G11,BR12,25,10,15,1
小南門,南京復興,G11,G16;BR11,25,10,15,1
小南門,忠孝復興,G11,BL15;BR10,20,8,12,1
小南門,大安,G11,R05;BR09,20,8,12,1
小南門,科技大樓,G11,BR08,20,8,12,1
小南門,六張犁,G11,BR07,25,10,15,1
小南門,麟光,G11,BR06,25,10,15,1
小南門,辛亥,G11,BR05,30,12,18,1
小南門,萬芳醫院,G11,BR04,30,12,18,1
小南門,萬芳社區,G11,BR03,30,12,18,1
小南門,木柵,G11,BR02,30,12,18,1
小南門,動物園,G11,BR01,35,14,21,1
小南門,大直,G11,BR14,30,12,18,1
小南門,劍南路,G11,BR15,35,14,21,1
小南門,西湖,G11,BR16,35,14,21,1
小南門,港墘,G11,BR17,35,14,21,1
小南門,文德,G11,BR18,40,16,24,1
小南門,內湖,G11,BR19,40,16,24,1
小南門,大湖公園,G11,BR20,40,16,24,1
小南門,葫洲,G11,BR21,40,16,24,1
小南門,東湖,G11,BR22,40,16,24,1
小南門,南港軟體園區,G11,BR23,35,14,21,1
小南門,南港展覽館,G11,BL23;BR24,35,14,21,1
小南門,小碧潭,G11,G03A,30,12,18,1
小南門,新店,G11,G01,30,12,18,1
小南門,新店區公所,G11,G02,30,12,18,1
小南門,七張,G11,G03,30,12,18,1
小南門,大坪林,G11,Y07;G04,25,10,15,1
小南門,景美,G11,G05,25,10,15,1
小南門,萬隆,G11,G06,25,10,15,1
小南門,公館,G11,G07,20,8,12,1
小南門,台電大樓,G11,G08,20,8,12,1
小南門,古亭,G11,G09;O05,20,8,12,1
小南門,中正紀念堂,G11,G10;R08,20,8,12,1
小南門,小南門,G11,G11,20,8,12,1
小南門,頂溪,G11,O04,20,8,12,1
小南門,永安市場,G11,O03,25,10,15,1
小南門,景安,G11,Y11;O02,25,10,15,1
小南門,南勢角,G11,O01,25,10,15,1
小南門,台大醫院,G11,R09,20,8,12,1
小南門,台北車站,G11,BL12;R10,20,8,12,1
小南門,台北車站,G11,BL12;R10,20,8,12,1
小南門,中山,G11,G14;R11,20,8,12,1
小南門,雙連,G11,R12,20,8,12,1
小南門,民權西路,G11,O11;R13,20,8,12,1
小南門,圓山,G11,R14,20,8,12,1
小南門,劍潭,G11,R15,25,10,15,1
小南門,士林,G11,R16,25,10,15,1
小南門,芝山,G11,R17,30,12,18,1
小南門,明德,G11,R18,30,12,18,1
小南門,石牌,G11,R19,30,12,18,1
小南門,唭哩岸,G11,R20,35,14,21,1
小南門,奇岩,G11,R21,35,14,21,1
小南門,北投,G11,R22,35,14,21,1
小南門,新北投,G11,R22A,40,16,24,1
小南門,復興崗,G11,R23,40,16,24,1
小南門,忠義,G11,R24,40,16,24,1
小南門,關渡,G11,R25,40,16,24,1
小南門,竹圍,G11,R26,45,18,27,1
小南門,紅樹林,G11,R27,50,20,30,1
小南門,淡水,G11,R28,55,22,33,1
小南門,頂埔,G11,BL01,40,16,24,1
小南門,永寧,G11,BL02,35,14,21,1
小南門,土城,G11,BL03,35,14,21,1
小南門,海山,G11,BL04,30,12,18,1
小南門,亞東醫院,G11,BL05,30,12,18,1
小南門,府中,G11,BL06,30,12,18,1
小南門,板橋,G11,BL07;Y16,25,10,15,1
小南門,新埔,G11,BL08,25,10,15,1
小南門,江子翠,G11,BL09,25,10,15,1
小南門,龍山寺,G11,BL10,20,8,12,1
小南門,西門,G11,BL11;G12,20,8,12,1
小南門,善導寺,G11,BL13,20,8,12,1
小南門,忠孝新生,G11,BL14;O07,20,8,12,1
小南門,忠孝復興,G11,BL15;BR10,20,8,12,1
小南門,忠孝敦化,G11,BL16,25,10,15,1
小南門,國父紀念館,G11,BL17,25,10,15,1
小南門,市政府,G11,BL18,25,10,15,1
小南門,永春,G11,BL19,25,10,15,1
小南門,後山埤,G11,BL20,30,12,18,1
小南門,昆陽,G11,BL21,30,12,18,1
小南門,南港,G11,BL22,35,14,21,1
小南門,南港展覽館,G11,BL23;BR24,35,14,21,1
小南門,象山,G11,R02,25,10,15,1
小南門,世貿中心,G11,R03,25,10,15,1
小南門,信義安和,G11,R04,20,8,12,1
小南門,大安,G11,R05;BR09,20,8,12,1
小南門,大安森林公園,G11,R06,20,8,12,1
小南門,北門,G11,G13,20,8,12,1
小南門,中山,G11,G14;R11,20,8,12,1
小南門,松江南京,G11,G15;O08,20,8,12,1
小南門,南京復興,G11,G16;BR11,25,10,15,1
小南門,台北小巨蛋,G11,G17,25,10,15,1
小南門,南京三民,G11,G18,25,10,15,1
小南門,松山,G11,G19,30,12,18,1
小南門,輔大,G11,O19,30,12,18,1
小南門,新莊,G11,O18,30,12,18,1
小南門,頭前庄,G11,O17;Y18,25,10,15,1
小南門,先嗇宮,G11,O16,30,12,18,1
小南門,三重,G11,O15,25,10,15,1
小南門,菜寮,G11,O14,25,10,15,1
小南門,台北橋,G11,O13,25,10,15,1
小南門,大橋頭,G11,O21,20,8,12,1
小南門,民權西路,G11,O11;R13,20,8,12,1
小南門,中山國小,G11,O10,20,8,12,1
小南門,行天宮,G11,O09,20,8,12,1
小南門,松江南京,G11,G15;O08,20,8,12,1
小南門,忠孝新生,G11,BL14;O07,20,8,12,1
小南門,東門,G11,R07;O06,20,8,12,1
小南門,蘆洲,G11,O54,30,12,18,1
小南門,三民高中,G11,O53,30,12,18,1
小南門,徐匯中學,G11,O52,30,12,18,1
小南門,三和國中,G11,O51,25,10,15,1
小南門,三重國小,G11,O50,25,10,15,1
小南門,迴龍,G11,O21,35,14,21,1
小南門,丹鳳,G11,O20,35,14,21,1
小南門,大坪林,G11,Y07;G04,25,10,15,1
小南門,十四張,G11,Y08,30,12,18,1
小南門,秀朗橋,G11,Y09,30,12,18,1
小南門,景平,G11,Y10,25,10,15,1
小南門,景安,G11,Y11;O02,25,10,15,1
小南門,中和,G11,Y12,25,10,15,1
小南門,橋和,G11,Y13,30,12,18,1
小南門,中原,G11,Y14,30,12,18,1
小南門,板新,G11,Y15,30,12,18,1
小南門,板橋,G11,BL07;Y16,25,10,15,1
小南門,新埔民生,G11,Y17,25,10,15,1
小南門,頭前庄,G11,O17;Y18,25,10,15,1
小南門,幸福站,G11,Y19,30,12,18,1
小南門,新北產業園區站,G11,Y20,30,12,18,1
頂溪,松山機場,O04,BR13,30,12,18,1
頂溪,中山國中,O04,BR12,25,10,15,1
頂溪,南京復興,O04,G16;BR11,25,10,15,1
頂溪,忠孝復興,O04,BL15;BR10,25,10,15,1
頂溪,大安,O04,R05;BR09,25,10,15,1
頂溪,科技大樓,O04,BR08,25,10,15,1
頂溪,六張犁,O04,BR07,25,10,15,1
頂溪,麟光,O04,BR06,25,10,15,1
頂溪,辛亥,O04,BR05,30,12,18,1
頂溪,萬芳醫院,O04,BR04,30,12,18,1
頂溪,萬芳社區,O04,BR03,35,14,21,1
頂溪,木柵,O04,BR02,35,14,21,1
頂溪,動物園,O04,BR01,35,14,21,1
頂溪,大直,O04,BR14,35,14,21,1
頂溪,劍南路,O04,BR15,35,14,21,1
頂溪,西湖,O04,BR16,40,16,24,1
頂溪,港墘,O04,BR17,40,16,24,1
頂溪,文德,O04,BR18,40,16,24,1
頂溪,內湖,O04,BR19,45,18,27,1
頂溪,大湖公園,O04,BR20,45,18,27,1
頂溪,葫洲,O04,BR21,40,16,24,1
頂溪,東湖,O04,BR22,40,16,24,1
頂溪,南港軟體園區,O04,BR23,40,16,24,1
頂溪,南港展覽館,O04,BL23;BR24,35,14,21,1
頂溪,小碧潭,O04,G03A,30,12,18,1
頂溪,新店,O04,G01,30,12,18,1
頂溪,新店區公所,O04,G02,30,12,18,1
頂溪,七張,O04,G03,25,10,15,1
頂溪,大坪林,O04,Y07;G04,25,10,15,1
頂溪,景美,O04,G05,25,10,15,1
頂溪,萬隆,O04,G06,25,10,15,1
頂溪,公館,O04,G07,20,8,12,1
頂溪,台電大樓,O04,G08,20,8,12,1
頂溪,古亭,O04,G09;O05,20,8,12,1
頂溪,中正紀念堂,O04,G10;R08,20,8,12,1
頂溪,小南門,O04,G11,20,8,12,1
頂溪,頂溪,O04,O04,20,8,12,1
頂溪,永安市場,O04,O03,20,8,12,1
頂溪,景安,O04,Y11;O02,20,8,12,1
頂溪,南勢角,O04,O01,20,8,12,1
頂溪,台大醫院,O04,R09,20,8,12,1
頂溪,台北車站,O04,BL12;R10,20,8,12,1
頂溪,台北車站,O04,BL12;R10,20,8,12,1
頂溪,中山,O04,G14;R11,25,10,15,1
頂溪,雙連,O04,R12,25,10,15,1
頂溪,民權西路,O04,O11;R13,25,10,15,1
頂溪,圓山,O04,R14,25,10,15,1
頂溪,劍潭,O04,R15,30,12,18,1
頂溪,士林,O04,R16,30,12,18,1
頂溪,芝山,O04,R17,35,14,21,1
頂溪,明德,O04,R18,35,14,21,1
頂溪,石牌,O04,R19,35,14,21,1
頂溪,唭哩岸,O04,R20,35,14,21,1
頂溪,奇岩,O04,R21,40,16,24,1
頂溪,北投,O04,R22,40,16,24,1
頂溪,新北投,O04,R22A,40,16,24,1
頂溪,復興崗,O04,R23,45,18,27,1
頂溪,忠義,O04,R24,45,18,27,1
頂溪,關渡,O04,R25,45,18,27,1
頂溪,竹圍,O04,R26,50,20,30,1
頂溪,紅樹林,O04,R27,55,22,33,1
頂溪,淡水,O04,R28,55,22,33,1
頂溪,頂埔,O04,BL01,40,16,24,1
頂溪,永寧,O04,BL02,35,14,21,1
頂溪,土城,O04,BL03,35,14,21,1
頂溪,海山,O04,BL04,35,14,21,1
頂溪,亞東醫院,O04,BL05,30,12,18,1
頂溪,府中,O04,BL06,30,12,18,1
頂溪,板橋,O04,BL07;Y16,25,10,15,1
頂溪,新埔,O04,BL08,30,12,18,1
頂溪,江子翠,O04,BL09,30,12,18,1
頂溪,龍山寺,O04,BL10,25,10,15,1
頂溪,西門,O04,BL11;G12,20,8,12,1
頂溪,善導寺,O04,BL13,25,10,15,1
頂溪,忠孝新生,O04,BL14;O07,20,8,12,1
頂溪,忠孝復興,O04,BL15;BR10,25,10,15,1
頂溪,忠孝敦化,O04,BL16,25,10,15,1
頂溪,國父紀念館,O04,BL17,25,10,15,1
頂溪,市政府,O04,BL18,30,12,18,1
頂溪,永春,O04,BL19,30,12,18,1
頂溪,後山埤,O04,BL20,30,12,18,1
頂溪,昆陽,O04,BL21,35,14,21,1
頂溪,南港,O04,BL22,35,14,21,1
頂溪,南港展覽館,O04,BL23;BR24,35,14,21,1
頂溪,象山,O04,R02,25,10,15,1
頂溪,世貿中心,O04,R03,25,10,15,1
頂溪,信義安和,O04,R04,25,10,15,1
頂溪,大安,O04,R05;BR09,25,10,15,1
頂溪,大安森林公園,O04,R06,20,8,12,1
頂溪,北門,O04,G13,25,10,15,1
頂溪,中山,O04,G14;R11,25,10,15,1
頂溪,松江南京,O04,G15;O08,25,10,15,1
頂溪,南京復興,O04,G16;BR11,25,10,15,1
頂溪,台北小巨蛋,O04,G17,25,10,15,1
頂溪,南京三民,O04,G18,30,12,18,1
頂溪,松山,O04,G19,30,12,18,1
頂溪,輔大,O04,O19,35,14,21,1
頂溪,新莊,O04,O18,35,14,21,1
頂溪,頭前庄,O04,O17;Y18,30,12,18,1
頂溪,先嗇宮,O04,O16,35,14,21,1
頂溪,三重,O04,O15,30,12,18,1
頂溪,菜寮,O04,O14,30,12,18,1
頂溪,台北橋,O04,O13,30,12,18,1
頂溪,大橋頭,O04,O21,25,10,15,1
頂溪,民權西路,O04,O11;R13,25,10,15,1
頂溪,中山國小,O04,O10,25,10,15,1
頂溪,行天宮,O04,O09,25,10,15,1
頂溪,松江南京,O04,G15;O08,25,10,15,1
頂溪,忠孝新生,O04,BL14;O07,20,8,12,1
頂溪,東門,O04,R07;O06,20,8,12,1
頂溪,蘆洲,O04,O54,35,14,21,1
頂溪,三民高中,O04,O53,35,14,21,1
頂溪,徐匯中學,O04,O52,35,14,21,1
頂溪,三和國中,O04,O51,30,12,18,1
頂溪,三重國小,O04,O50,30,12,18,1
頂溪,迴龍,O04,O21,40,16,24,1
頂溪,丹鳳,O04,O20,40,16,24,1
頂溪,大坪林,O04,Y07;G04,25,10,15,1
頂溪,十四張,O04,Y08,25,10,15,1
頂溪,秀朗橋,O04,Y09,20,8,12,1
頂溪,景平,O04,Y10,20,8,12,1
頂溪,景安,O04,Y11;O02,20,8,12,1
頂溪,中和,O04,Y12,20,8,12,1
頂溪,橋和,O04,Y13,20,8,12,1
頂溪,中原,O04,Y14,25,10,15,1
頂溪,板新,O04,Y15,25,10,15,1
頂溪,板橋,O04,BL07;Y16,25,10,15,1
頂溪,新埔民生,O04,Y17,30,12,18,1
頂溪,頭前庄,O04,O17;Y18,30,12,18,1
頂溪,幸福站,O04,Y19,35,14,21,1
頂溪,新北產業園區站,O04,Y20,35,14,21,1
永安市場,松山機場,O03,BR13,30,12,18,1
永安市場,中山國中,O03,BR12,30,12,18,1
永安市場,南京復興,O03,G16;BR11,30,12,18,1
永安市場,忠孝復興,O03,BL15;BR10,25,10,15,1
永安市場,大安,O03,R05;BR09,25,10,15,1
永安市場,科技大樓,O03,BR08,25,10,15,1
永安市場,六張犁,O03,BR07,30,12,18,1
永安市場,麟光,O03,BR06,30,12,18,1
永安市場,辛亥,O03,BR05,30,12,18,1
永安市場,萬芳醫院,O03,BR04,35,14,21,1
永安市場,萬芳社區,O03,BR03,35,14,21,1
永安市場,木柵,O03,BR02,35,14,21,1
永安市場,動物園,O03,BR01,35,14,21,1
永安市場,大直,O03,BR14,35,14,21,1
永安市場,劍南路,O03,BR15,40,16,24,1
永安市場,西湖,O03,BR16,40,16,24,1
永安市場,港墘,O03,BR17,40,16,24,1
永安市場,文德,O03,BR18,45,18,27,1
永安市場,內湖,O03,BR19,45,18,27,1
永安市場,大湖公園,O03,BR20,45,18,27,1
永安市場,葫洲,O03,BR21,45,18,27,1
永安市場,東湖,O03,BR22,40,16,24,1
永安市場,南港軟體園區,O03,BR23,40,16,24,1
永安市場,南港展覽館,O03,BL23;BR24,40,16,24,1
永安市場,小碧潭,O03,G03A,30,12,18,1
永安市場,新店,O03,G01,30,12,18,1
永安市場,新店區公所,O03,G02,25,10,15,1
永安市場,七張,O03,G03,25,10,15,1
永安市場,大坪林,O03,Y07;G04,25,10,15,1
永安市場,景美,O03,G05,25,10,15,1
永安市場,萬隆,O03,G06,25,10,15,1
永安市場,公館,O03,G07,25,10,15,1
永安市場,台電大樓,O03,G08,20,8,12,1
永安市場,古亭,O03,G09;O05,20,8,12,1
永安市場,中正紀念堂,O03,G10;R08,20,8,12,1
永安市場,小南門,O03,G11,25,10,15,1
永安市場,頂溪,O03,O04,20,8,12,1
永安市場,永安市場,O03,O03,20,8,12,1
永安市場,景安,O03,Y11;O02,20,8,12,1
永安市場,南勢角,O03,O01,20,8,12,1
永安市場,台大醫院,O03,R09,25,10,15,1
永安市場,台北車站,O03,BL12;R10,25,10,15,1
永安市場,台北車站,O03,BL12;R10,25,10,15,1
永安市場,中山,O03,G14;R11,25,10,15,1
永安市場,雙連,O03,R12,25,10,15,1
永安市場,民權西路,O03,O11;R13,25,10,15,1
永安市場,圓山,O03,R14,30,12,18,1
永安市場,劍潭,O03,R15,30,12,18,1
永安市場,士林,O03,R16,35,14,21,1
永安市場,芝山,O03,R17,35,14,21,1
永安市場,明德,O03,R18,35,14,21,1
永安市場,石牌,O03,R19,35,14,21,1
永安市場,唭哩岸,O03,R20,40,16,24,1
永安市場,奇岩,O03,R21,40,16,24,1
永安市場,北投,O03,R22,40,16,24,1
永安市場,新北投,O03,R22A,45,18,27,1
永安市場,復興崗,O03,R23,45,18,27,1
永安市場,忠義,O03,R24,45,18,27,1
永安市場,關渡,O03,R25,50,20,30,1
永安市場,竹圍,O03,R26,50,20,30,1
永安市場,紅樹林,O03,R27,55,22,33,1
永安市場,淡水,O03,R28,55,22,33,1
永安市場,頂埔,O03,BL01,40,16,24,1
永安市場,永寧,O03,BL02,35,14,21,1
永安市場,土城,O03,BL03,35,14,21,1
永安市場,海山,O03,BL04,30,12,18,1
永安市場,亞東醫院,O03,BL05,30,12,18,1
永安市場,府中,O03,BL06,25,10,15,1
永安市場,板橋,O03,BL07;Y16,25,10,15,1
永安市場,新埔,O03,BL08,25,10,15,1
永安市場,江子翠,O03,BL09,30,12,18,1
永安市場,龍山寺,O03,BL10,25,10,15,1
永安市場,西門,O03,BL11;G12,25,10,15,1
永安市場,善導寺,O03,BL13,25,10,15,1
永安市場,忠孝新生,O03,BL14;O07,25,10,15,1
永安市場,忠孝復興,O03,BL15;BR10,25,10,15,1
永安市場,忠孝敦化,O03,BL16,30,12,18,1
永安市場,國父紀念館,O03,BL17,30,12,18,1
永安市場,市政府,O03,BL18,30,12,18,1
永安市場,永春,O03,BL19,30,12,18,1
永安市場,後山埤,O03,BL20,35,14,21,1
永安市場,昆陽,O03,BL21,35,14,21,1
永安市場,南港,O03,BL22,40,16,24,1
永安市場,南港展覽館,O03,BL23;BR24,40,16,24,1
永安市場,象山,O03,R02,30,12,18,1
永安市場,世貿中心,O03,R03,30,12,18,1
永安市場,信義安和,O03,R04,25,10,15,1
永安市場,大安,O03,R05;BR09,25,10,15,1
永安市場,大安森林公園,O03,R06,25,10,15,1
永安市場,北門,O03,G13,25,10,15,1
永安市場,中山,O03,G14;R11,25,10,15,1
永安市場,松江南京,O03,G15;O08,25,10,15,1
永安市場,南京復興,O03,G16;BR11,30,12,18,1
永安市場,台北小巨蛋,O03,G17,30,12,18,1
永安市場,南京三民,O03,G18,30,12,18,1
永安市場,松山,O03,G19,35,14,21,1
永安市場,輔大,O03,O19,35,14,21,1
永安市場,新莊,O03,O18,30,12,18,1
永安市場,頭前庄,O03,O17;Y18,30,12,18,1
永安市場,先嗇宮,O03,O16,30,12,18,1
永安市場,三重,O03,O15,35,14,21,1
永安市場,菜寮,O03,O14,30,12,18,1
永安市場,台北橋,O03,O13,30,12,18,1
永安市場,大橋頭,O03,O21,30,12,18,1
永安市場,民權西路,O03,O11;R13,25,10,15,1
永安市場,中山國小,O03,O10,30,12,18,1
永安市場,行天宮,O03,O09,30,12,18,1
永安市場,松江南京,O03,G15;O08,25,10,15,1
永安市場,忠孝新生,O03,BL14;O07,25,10,15,1
永安市場,東門,O03,R07;O06,25,10,15,1
永安市場,蘆洲,O03,O54,40,16,24,1
永安市場,三民高中,O03,O53,35,14,21,1
永安市場,徐匯中學,O03,O52,35,14,21,1
永安市場,三和國中,O03,O51,35,14,21,1
永安市場,三重國小,O03,O50,30,12,18,1
永安市場,迴龍,O03,O21,40,16,24,1
永安市場,丹鳳,O03,O20,35,14,21,1
永安市場,大坪林,O03,Y07;G04,25,10,15,1
永安市場,十四張,O03,Y08,20,8,12,1
永安市場,秀朗橋,O03,Y09,20,8,12,1
永安市場,景平,O03,Y10,20,8,12,1
永安市場,景安,O03,Y11;O02,20,8,12,1
永安市場,中和,O03,Y12,20,8,12,1
永安市場,橋和,O03,Y13,20,8,12,1
永安市場,中原,O03,Y14,20,8,12,1
永安市場,板新,O03,Y15,25,10,15,1
永安市場,板橋,O03,BL07;Y16,25,10,15,1
永安市場,新埔民生,O03,Y17,25,10,15,1
永安市場,頭前庄,O03,O17;Y18,30,12,18,1
永安市場,幸福站,O03,Y19,30,12,18,1
永安市場,新北產業園區站,O03,Y20,35,14,21,1
景安,松山機場,O02-Y11,BR13,35,14,21,1
景安,中山國中,O02-Y11,BR12,30,12,18,1
景安,南京復興,O02-Y11,G16;BR11,30,12,18,1
景安,忠孝復興,O02-Y11,BL15;BR10,30,12,18,1
景安,大安,O02-Y11,R05;BR09,25,10,15,1
景安,科技大樓,O02-Y11,BR08,30,12,18,1
景安,六張犁,O02-Y11,BR07,30,12,18,1
景安,麟光,O02-Y11,BR06,30,12,18,1
景安,辛亥,O02-Y11,BR05,35,14,21,1
景安,萬芳醫院,O02-Y11,BR04,35,14,21,1
景安,萬芳社區,O02-Y11,BR03,35,14,21,1
景安,木柵,O02-Y11,BR02,40,16,24,1
景安,動物園,O02-Y11,BR01,40,16,24,1
景安,大直,O02-Y11,BR14,40,16,24,1
景安,劍南路,O02-Y11,BR15,40,16,24,1
景安,西湖,O02-Y11,BR16,45,18,27,1
景安,港墘,O02-Y11,BR17,45,18,27,1
景安,文德,O02-Y11,BR18,45,18,27,1
景安,內湖,O02-Y11,BR19,50,20,30,1
景安,大湖公園,O02-Y11,BR20,50,20,30,1
景安,葫洲,O02-Y11,BR21,45,18,27,1
景安,東湖,O02-Y11,BR22,45,18,27,1
景安,南港軟體園區,O02-Y11,BR23,45,18,27,1
景安,南港展覽館,O02-Y11,BL23;BR24,40,16,24,1
景安,小碧潭,O02-Y11,G03A,25,10,15,1
景安,新店,O02-Y11,G01,25,10,15,1
景安,新店區公所,O02-Y11,G02,25,10,15,1
景安,七張,O02-Y11,G03,25,10,15,1
景安,大坪林,O02-Y11,Y07;G04,20,8,12,4.69
景安,景美,O02-Y11,G05,25,10,15,1
景安,萬隆,O02-Y11,G06,25,10,15,1
景安,公館,O02-Y11,G07,25,10,15,1
景安,台電大樓,O02-Y11,G08,25,10,15,1
景安,古亭,O02-Y11,G09;O05,20,8,12,4.61
景安,中正紀念堂,O02-Y11,G10;R08,25,10,15,1
景安,小南門,O02-Y11,G11,25,10,15,1
景安,頂溪,O02-Y11,O04,20,8,12,1
景安,永安市場,O02-Y11,O03,20,8,12,1
景安,景安,O02-Y11,Y11;O02,20,8,12,1
景安,南勢角,O02-Y11,O01,20,8,12,1
景安,台大醫院,O02-Y11,R09,25,10,15,1
